year,month,day,hour,rf_10184100,rf_10184110,rf_10184140,tide_level,swl,inf,sfw,ecpc,tototf,wl_1018662,fw_1018662,wl_1018680,wl_1018683,fw_1018683,wl_1019630,fw_1019630
2021,0,17,12,0.0,0.0,0.0,418.6666666666667,24.99,776.3333333333334,211.045,32.955000000000005,1061.1666666666667,381.7000000000001,1119.8283333333334,369.2,366.6666666666667,274.06166666666667,331.1333333333333,1419.9399999999998
2021,0,17,13,0.0,0.0,0.0,337.8333333333333,24.958333333333332,742.6666666666666,209.9,34.1,1060.6666666666667,379.3666666666666,1092.975,360.7,359.1666666666667,1821.9916666666668,328.96666666666664,1375.1933333333334
2021,0,17,14,0.0,0.0,0.0,266.8333333333333,24.94333333333333,910.3333333333334,209.36,34.63999999999999,1060.3333333333333,360.7000000000001,895.4633333333333,347.2,347.8333333333333,1362.8533333333332,326.3,1324.4633333333334
2021,0,17,15,0.0,0.0,0.0,208.16666666666663,24.921666666666667,713.0,208.58,35.419999999999995,929.5,355.0333333333333,840.6166666666667,340.3666666666666,340.3333333333333,1358.1,315.8,1133.8416666666667
2021,0,17,16,0.0,0.0,0.0,165.5,24.923333333333332,684.5,208.7,35.3,651.1666666666666,342.3666666666666,723.0283333333333,329.8666666666666,330.6666666666667,1208.0016666666668,310.1333333333333,1037.6333333333334
2021,0,17,17,0.0,0.0,0.0,184.83333333333337,24.925,675.6666666666666,208.76,35.24,659.1666666666666,334.53333333333336,654.8433333333334,323.0333333333333,323.8333333333333,1087.1983333333335,304.3,942.5516666666668
2021,0,17,18,0.0,0.0,0.0,247.66666666666663,24.93166666666667,706.5,208.93999999999997,35.059999999999995,656.5,328.03333333333336,600.9866666666667,319.2,320.8333333333333,881.3133333333334,302.6333333333334,916.28
2021,0,17,19,0.0,0.0,0.0,338.3333333333333,24.938333333333333,721.6666666666666,209.18,34.82,655.0,325.3666666666667,579.5766666666667,316.7,317.8333333333333,794.5500000000001,300.1333333333334,877.8416666666667
2021,0,17,20,0.0,0.0,0.0,429.3333333333333,24.92833333333333,554.0,208.82,35.18,654.0,323.7,566.4366666666666,315.0333333333333,315.8333333333333,775.6350000000001,298.9666666666667,859.9699999999999
2021,0,17,21,0.0,0.0,0.0,477.8333333333333,24.92833333333333,645.3333333333334,208.82,35.18,645.3333333333334,321.5333333333333,549.525,313.8666666666666,314.6666666666667,718.4716666666667,298.3,849.91
2021,0,17,22,0.0,0.0,0.0,471.1666666666667,24.93166666666667,649.3333333333334,208.93999999999997,35.059999999999995,616.0,320.2,539.2700000000001,312.2,313.0,739.3000000000001,297.1333333333334,832.5116666666667
2021,0,17,23,0.0,0.0,0.0,413.3333333333333,24.933333333333337,630.6666666666666,209.0,35.0,614.0,318.86666666666673,529.1066666666667,310.7,312.1666666666667,744.25,296.8,827.5500000000001
2021,0,18,0,0.0,0.0,0.0,338.8333333333333,24.93166666666667,643.0,208.93999999999997,35.059999999999995,659.6666666666666,318.2,524.07,309.5333333333333,311.1666666666667,732.3833333333333,295.6333333333334,810.3533333333334
2021,0,18,1,0.0,0.0,0.0,266.6666666666667,24.929999999999996,648.1666666666666,208.88,35.12,664.8333333333334,317.3666666666666,517.8033333333333,308.7,310.16666666666663,723.44,294.9666666666667,800.6133333333333
2021,0,18,2,0.0,0.0,0.0,202.66666666666663,24.92833333333333,648.1666666666666,208.82,35.18,664.8333333333334,316.8666666666666,514.0583333333333,308.2,309.3333333333333,726.9366666666666,294.3,790.92
2021,0,18,3,0.0,0.0,0.0,145.83333333333334,24.92,582.6666666666666,208.52,35.48,666.0,316.2,509.095,307.3666666666666,308.3333333333333,719.4516666666667,293.29999999999995,776.5099999999999
2021,0,18,4,0.0,0.0,0.0,100.16666666666669,24.92,664.8333333333334,208.52,35.48,664.8333333333334,314.8666666666667,499.24,306.5333333333333,307.5,731.5666666666666,292.8,769.37
2021,0,18,5,0.0,0.0,0.0,122.83333333333331,24.906666666666663,529.5,208.04,35.96,662.1666666666666,314.03333333333336,493.12000000000006,305.8666666666666,307.0,728.1916666666666,292.1333333333333,759.8733333333333
2021,0,18,6,0.0,0.0,0.0,197.33333333333337,24.899999999999995,602.6666666666666,207.80000000000004,36.2,669.0,313.0333333333333,485.84,305.2,306.3333333333333,728.2383333333333,291.63333333333327,752.8033333333333
2021,0,18,7,0.0,0.0,0.0,310.5,24.895,617.8333333333334,207.62,36.38,669.0,312.7,483.42,304.3666666666666,305.3333333333333,730.0983333333334,290.96666666666664,743.4233333333333
2021,0,18,8,0.0,0.0,0.0,423.5,24.893333333333334,660.5,207.56000000000003,36.440000000000005,622.3333333333334,312.2,479.815,304.2,305.0,721.1666666666666,289.46666666666664,722.5749999999999
2021,0,18,9,0.0,0.0,0.0,514.1666666666666,24.881666666666664,337.1666666666667,207.14333333333337,36.85666666666667,452.6666666666667,312.0333333333333,478.6133333333333,304.0333333333333,304.6666666666667,707.2233333333334,288.3,706.48
2021,0,18,10,0.0,0.0,0.0,553.1666666666666,24.89,534.0,207.43999999999997,36.56,451.6666666666667,307.03333333333336,443.31,301.3666666666666,302.8333333333333,654.07,288.8,713.35
2021,0,18,11,0.0,0.0,0.0,522.3333333333334,24.893333333333334,484.3333333333333,207.56000000000003,36.440000000000005,451.0,306.03333333333336,436.41333333333336,299.3666666666666,300.1666666666667,554.71,286.3,679.5749999999999
2021,0,18,12,0.0,0.0,0.0,459.6666666666667,24.899999999999995,516.6666666666666,207.80000000000004,36.2,450.0,304.3666666666667,425.065,300.3666666666666,303.5,313.87,297.8,842.9533333333334
2021,0,18,13,0.0,0.0,0.0,388.5,24.91,550.0,208.16,35.839999999999996,450.5,323.8666666666667,569.8249999999999,314.8666666666666,314.3333333333333,57.123333333333335,287.6333333333333,698.6066666666667
2021,0,18,14,0.0,0.0,0.0,315.0,24.92,551.5,208.52,35.48,452.0,319.2,533.2633333333333,309.3666666666666,310.0,1011.3133333333334,288.96666666666664,716.5416666666666
2021,0,18,15,0.0,0.0,0.0,247.33333333333337,24.923333333333336,485.3333333333333,208.64,35.35999999999999,452.0,308.3666666666667,452.595,302.5333333333333,305.1666666666667,478.31666666666666,291.29999999999995,748.475
2021,0,18,16,0.0,0.0,0.0,192.66666666666663,24.929999999999996,518.6666666666666,208.88,35.12,452.0,310.8666666666667,470.2733333333333,302.7,303.0,495.32666666666665,283.63333333333327,644.2283333333334
2021,0,18,17,0.0,0.0,0.0,156.83333333333334,24.938333333333333,535.3333333333334,209.18,34.82,452.0,305.8666666666667,435.295,299.3666666666666,300.3333333333333,577.65,284.1333333333333,650.7133333333333
2021,0,18,18,0.0,0.0,0.0,180.33333333333337,24.94,468.6666666666667,209.24,34.76,452.0,303.8666666666666,421.6666666666667,297.5333333333333,298.6666666666667,511.60833333333335,282.96666666666664,635.52
2021,0,18,19,0.0,0.0,0.0,235.16666666666663,24.95,552.0,209.6,34.4,452.0,302.53333333333336,412.7316666666666,295.7,296.8333333333333,591.8216666666666,282.3,626.9
2021,0,18,20,0.0,0.0,0.0,321.8333333333333,24.95,450.8333333333333,209.6,34.4,450.8333333333333,300.7,400.58,294.2,295.5,577.2816666666666,281.63333333333327,618.3733333333333
2021,0,18,21,0.0,0.0,0.0,399.8333333333333,24.95,452.0,209.6,34.4,452.0,300.3666666666666,398.4,293.2,294.3333333333333,559.39,280.46666666666664,603.5600000000001
2021,0,18,22,0.0,0.0,0.0,443.8333333333333,24.95,452.0,209.6,34.4,452.0,298.53333333333336,386.4883333333334,292.2,293.3333333333333,512.0566666666667,279.1333333333334,586.8649999999999
2021,0,18,23,0.0,0.0,0.0,435.6666666666667,24.955,502.0,209.78,34.22,452.0,297.70000000000005,381.12000000000006,291.5333333333333,292.6666666666667,484.08666666666664,278.3,576.54
2021,0,19,0,0.0,0.0,0.0,387.1666666666667,24.959999999999997,502.0,209.96,34.04,452.0,297.53333333333336,380.0566666666667,290.3666666666666,292.0,485.04333333333335,277.9666666666667,572.4566666666666
2021,0,19,1,0.0,0.0,0.0,319.0,24.963333333333335,485.3333333333333,210.08,33.919999999999995,452.0,296.0333333333333,370.52666666666664,290.2,292.0,484.33833333333337,277.4666666666667,566.3316666666666
2021,0,19,2,0.0,0.0,0.0,254.16666666666663,24.971666666666664,535.3333333333334,210.38,33.62,451.8333333333333,295.3666666666666,366.33,289.2,290.6666666666667,467.97333333333336,277.3,564.29
2021,0,19,3,0.0,0.0,0.0,192.66666666666663,24.98,535.1666666666666,210.68,33.32,451.0,295.5333333333333,367.375,289.2,290.0,460.5116666666666,276.3,552.17
2021,0,19,4,0.0,0.0,0.0,140.0,24.986666666666668,518.3333333333334,210.92333333333332,33.07666666666667,451.0,295.0333333333333,364.24,288.3666666666666,290.0,480.1666666666667,275.9666666666667,548.1733333333333
2021,0,19,5,0.0,0.0,0.0,100.83333333333331,25.0,585.6666666666666,211.41,32.59,451.0,294.3666666666667,360.08,288.2,290.0,481.57166666666666,275.3,540.18
2021,0,19,6,0.0,0.0,0.0,125.0,25.005,501.5,211.59,32.410000000000004,451.0,293.86666666666673,356.97499999999997,287.7,289.3333333333333,474.1066666666666,274.8,534.255
2021,0,19,7,0.0,0.0,0.0,199.6,25.011666666666667,518.3333333333334,211.83166666666668,32.16833333333333,451.0,293.70000000000005,355.95,287.2,288.99999999999994,474.585,273.4666666666667,518.5633333333334
2021,0,19,8,0.0,0.0,0.0,301.5,25.021666666666665,552.0,212.19833333333335,31.801666666666662,451.0,293.2,352.865,287.0333333333333,288.0,480.91,273.3,516.61
2021,0,19,9,0.0,0.0,0.0,402.0,25.021666666666665,451.0,212.19833333333335,31.801666666666662,451.0,292.03333333333336,345.7316666666666,286.2,288.0,468.31,273.3,516.6333333333333
2021,0,19,10,0.0,0.0,0.0,481.0,25.03,535.3333333333334,212.5,31.5,451.1666666666667,293.03333333333336,351.84,286.2,287.5,466.5733333333333,273.4666666666667,518.5866666666667
2021,0,19,11,0.0,0.0,0.0,529.1666666666666,25.031666666666663,468.0,212.56000000000003,31.44,451.1666666666667,293.03333333333336,351.84833333333336,286.2,287.5,461.68666666666667,272.6333333333334,508.89
2021,0,19,12,0.0,0.0,0.0,514.0,25.035,485.1666666666667,212.68,31.320000000000004,451.5,293.2,352.865,286.2,287.3333333333333,477.665,272.3,505.0516666666667
2021,0,19,13,0.0,0.0,0.0,463.8333333333333,25.036666666666665,468.5,212.74,31.26,451.6666666666667,293.03333333333336,351.84,286.2,287.0,446.68,276.9666666666667,561.1183333333333
2021,0,19,14,0.0,0.0,0.0,394.6666666666667,25.040000000000003,485.6666666666667,212.86,31.14,452.0,296.8666666666667,376.44,292.0333333333333,295.1666666666667,223.97833333333332,276.6333333333334,556.8783333333333
2021,0,19,15,0.0,0.0,0.0,324.8333333333333,25.03833333333333,435.0,212.80000000000004,31.2,451.8333333333333,303.2,417.71166666666664,293.2,292.8333333333333,705.6349999999999,275.4666666666667,542.1783333333333
2021,0,19,16,0.0,0.0,0.0,262.0,25.043333333333333,502.5,212.98333333333335,31.016666666666666,452.0,292.3666666666667,347.76500000000004,288.3666666666666,291.1666666666667,616.11,279.6333333333333,593.1933333333333
2021,0,19,17,0.0,0.0,0.0,205.83333333333337,25.040000000000003,418.3333333333333,212.86,31.14,452.0,293.2,352.8933333333334,287.8666666666666,289.8333333333333,365.6566666666667,275.9666666666667,548.3066666666667
2021,0,19,18,0.0,0.0,0.0,167.83333333333334,25.040000000000003,452.0,212.86,31.14,452.0,293.8666666666667,357.00500000000005,287.8666666666666,289.3333333333333,492.32,273.3,516.61
2021,0,19,19,0.0,0.0,0.0,164.0,25.040000000000003,452.0,212.86,31.14,452.0,291.7,343.69,286.5333333333333,288.1666666666667,451.625,273.9666666666667,524.4233333333333
2021,0,19,20,0.16666666666666666,0.0,0.0,216.66666666666663,25.040000000000003,452.0,212.86,31.14,452.0,292.7,349.79,286.2,288.0,465.51,273.3,516.61
2021,0,19,21,0.0,0.0,0.0,288.8333333333333,25.040000000000003,452.0,212.86,31.14,452.0,294.03333333333336,358.01,286.2,288.0,471.81,271.9666666666667,501.2133333333333
2021,0,19,22,0.0,0.0,0.16666666666666666,366.8333333333333,25.040000000000003,452.0,212.86,31.14,452.0,293.86666666666673,356.97499999999997,286.2,288.0,454.31,272.3,505.03
2021,0,19,23,0.16666666666666666,0.0,0.0,419.0,25.040000000000003,452.0,212.86,31.14,452.0,292.8666666666667,350.8233333333333,286.2,288.0,485.815,272.3,505.03
2021,0,20,0,0.0,0.16666666666666666,0.0,427.1666666666667,25.040000000000003,452.0,212.86,31.14,452.0,291.8666666666666,344.70666666666665,286.2,288.0,497.0116666666667,272.9666666666667,512.75
2021,0,20,1,0.0,0.0,0.0,395.1666666666667,25.03333333333333,384.0,212.62,31.38,451.3333333333333,293.2,352.865,286.2,288.0,477.41,272.4666666666667,506.96
2021,0,20,2,0.16666666666666666,0.16666666666666666,0.16666666666666666,335.8333333333333,25.036666666666665,485.3333333333333,212.74,31.26,451.6666666666667,293.86666666666673,356.97499999999997,286.2,288.0,493.5133333333333,272.3,505.03
2021,0,20,3,0.0,0.16666666666666666,0.16666666666666666,271.3333333333333,25.035,434.6666666666667,212.68,31.320000000000004,451.5,293.36666666666673,353.89000000000004,286.2,288.0,476.71,272.3,505.03
2021,0,20,4,0.16666666666666666,0.0,0.3333333333333333,212.16666666666663,25.03,400.5,212.5,31.5,451.0,293.2,352.865,286.2,288.0,474.61,272.8,510.82
2021,0,20,5,0.0,0.0,0.16666666666666666,159.83333333333334,25.03,451.0,212.5,31.5,451.0,294.03333333333336,358.01,287.0333333333333,288.0,485.81166666666667,273.3,516.61
2021,0,20,6,0.0,0.16666666666666666,0.0,118.5,25.03,451.0,212.5,31.5,451.0,294.3666666666666,360.09,287.5333333333333,288.8333333333333,479.38166666666666,274.1333333333334,526.3766666666667
2021,0,20,7,0.16666666666666666,0.0,0.16666666666666666,115.5,25.03,451.0,212.5,31.5,451.0,295.2,365.285,288.2,289.6666666666667,520.6433333333333,274.3,528.33
2021,0,20,8,0.0,0.0,0.0,171.16666666666666,25.03,451.0,212.5,31.5,451.0,295.3666666666666,366.33,288.2,290.0,501.2283333333333,275.1333333333334,538.2049999999999
2021,0,20,9,0.0,0.0,0.0,259.6666666666667,25.03,451.0,212.5,31.5,451.0,296.03333333333336,370.5366666666667,288.5333333333333,290.8333333333333,474.40833333333336,275.1333333333334,538.2049999999999
2021,0,20,10,0.0,0.0,0.0,365.6666666666667,25.03,451.0,212.5,31.5,451.0,295.7,368.42833333333334,290.2,291.49999999999994,488.22166666666664,275.3,540.18
2021,0,20,11,0.0,0.0,0.0,453.3333333333333,25.03,451.0,212.5,31.5,451.0,295.5333333333333,367.375,290.2,290.99999999999994,462.5683333333333,275.3,540.18
2021,0,20,12,0.0,0.0,0.0,507.3333333333333,25.031666666666663,468.0,212.56000000000003,31.44,451.1666666666667,296.5333333333333,373.68666666666667,290.2,290.99999999999994,468.19166666666666,275.3,540.18
2021,0,20,13,0.0,0.0,0.0,509.0,25.035,485.1666666666667,212.68,31.320000000000004,451.5,296.8666666666667,375.80333333333334,289.3666666666666,290.99999999999994,501.93833333333333,275.3,540.18
2021,0,20,14,0.0,0.0,0.0,462.3333333333333,25.040000000000003,502.5,212.86,31.14,452.0,296.2,371.58,289.2,290.0,518.7783333333333,275.6333333333334,544.1983333333333
2021,0,20,15,0.16666666666666666,0.0,0.16666666666666666,400.6666666666667,25.040000000000003,452.0,212.86,31.14,452.0,296.2,371.58,289.5333333333333,291.6666666666667,462.19166666666666,277.3,564.3766666666667
2021,0,20,16,0.0,0.0,0.0,331.6666666666667,25.036666666666665,483.5,212.74,31.26,517.1666666666666,299.8666666666667,395.1566666666667,291.2,292.6666666666667,512.2233333333334,275.9666666666667,548.1733333333333
2021,0,20,17,0.0,0.0,0.0,264.5,25.028333333333336,509.5,212.43999999999997,31.56,593.6666666666666,297.70000000000005,381.1283333333334,291.2,292.5,576.9833333333333,276.1333333333334,550.215
2021,0,20,18,0.0,0.0,0.0,205.5,25.02,509.8333333333333,212.14,31.86,594.0,298.2,384.335,291.2,292.0,501.94,276.4666666666667,554.1899999999999
2021,0,20,19,0.0,0.0,0.0,156.5,25.008333333333336,476.6666666666667,211.71,32.29,594.3333333333334,299.7,394.04833333333335,291.2,292.0,527.2833333333333,276.4666666666667,554.1899999999999
2021,0,20,20,0.0,0.0,0.0,131.0,24.996666666666663,427.6666666666667,211.28833333333333,32.711666666666666,543.0,300.7,400.58,291.5333333333333,293.0,599.225,278.3,576.6533333333333
2021,0,20,21,0.0,0.0,0.0,173.0,24.998333333333335,476.5,211.35,32.650000000000006,459.6666666666667,300.8666666666667,401.68,292.5333333333333,293.8333333333333,589.34,280.8,607.7800000000001
2021,0,20,22,0.0,0.0,0.0,237.66666666666663,24.993333333333336,408.5,211.16666666666663,32.833333333333336,459.0,301.70000000000005,407.18,293.2,294.0,549.2383333333333,281.29999999999995,614.11
2021,0,20,23,0.0,0.0,0.0,330.6666666666667,25.0,526.3333333333334,211.41,32.59,459.0,301.70000000000005,407.18,293.2,295.0,533.7483333333333,281.63333333333327,618.3733333333333
2021,0,21,0,0.0,0.0,0.0,414.6666666666667,25.0,463.0,211.41,32.59,463.0,301.36666666666673,404.98,293.2,295.0,504.7616666666667,281.8,620.505
2021,0,21,1,0.0,0.0,0.0,466.0,25.0,465.0,211.41,32.59,465.0,301.03333333333336,402.78,293.2,295.0,509.0033333333334,281.29999999999995,614.11
2021,0,21,2,0.0,0.0,0.0,467.6666666666667,25.0,465.0,211.41,32.59,465.0,300.53333333333336,399.5,293.2,294.8333333333333,495.455,281.29999999999995,614.11
2021,0,21,3,0.0,0.0,0.0,411.8333333333333,25.0,465.0,211.41,32.59,465.0,300.2,397.31,293.2,294.0,501.23,280.96666666666664,609.89
2021,0,21,4,0.0,0.0,0.0,341.1666666666667,25.0,465.0,211.41,32.59,465.0,299.7,394.04,292.7,294.0,494.17333333333335,280.3,601.45
2021,0,21,5,0.0,0.0,0.0,271.6666666666667,24.996666666666663,431.5,211.28833333333333,32.711666666666666,465.1666666666667,299.7,394.04,292.2,293.0,485.02,279.4666666666667,591.0166666666667
2021,0,21,6,0.0,0.0,0.0,208.83333333333337,25.0,498.6666666666667,211.41,32.59,465.0,298.3666666666667,385.4066666666667,291.5333333333333,292.6666666666667,491.83666666666664,278.9666666666667,584.8
2021,0,21,7,0.0,0.0,0.0,153.5,24.996666666666663,431.5,211.28833333333333,32.711666666666666,465.1666666666667,297.2,377.93,290.2,291.16666666666663,480.95666666666665,278.1333333333334,574.4983333333333
2021,0,21,8,0.0,0.0,0.0,111.66666666666669,24.98,297.6666666666667,210.68,33.32,466.0,296.53333333333336,373.6966666666667,290.2,290.99999999999994,525.8366666666667,276.9666666666667,560.25
2021,0,21,9,0.0,0.0,0.0,139.5,24.971666666666664,381.8333333333333,210.38,33.62,466.0,296.5333333333333,373.68666666666667,289.2,290.1666666666667,534.3516666666666,276.3,552.17
2021,0,21,10,0.0,0.0,0.0,215.5,24.97,449.1666666666667,210.32,33.68,466.0,295.7,368.42833333333334,288.8666666666666,289.8333333333333,423.9316666666667,275.6333333333334,544.1999999999999
2021,0,21,11,0.0,0.0,0.0,328.1666666666667,24.96166666666667,382.6666666666667,210.02,33.98,466.0,294.8666666666666,363.195,288.2,290.0,387.50500000000005,274.8,534.255
2021,0,21,12,0.0,0.0,0.0,439.0,24.956666666666667,416.0,209.84,34.16,466.0,294.53333333333336,361.125,288.2,288.99999999999994,368.0316666666667,274.1333333333334,526.3766666666667
2021,0,21,13,0.0,0.0,0.0,523.0,24.95,399.3333333333333,209.6,34.4,466.0,295.2,365.2933333333333,288.2,289.49999999999994,389.32166666666666,272.3,505.03
2021,0,21,14,0.0,0.0,0.0,553.3333333333334,24.95,466.0,209.6,34.4,466.0,295.5333333333333,367.375,288.2,290.0,374.8666666666666,272.3,505.03
2021,0,21,15,0.0,0.0,0.0,511.3333333333333,24.941666666666663,400.0,209.36,34.63999999999999,466.6666666666667,296.2,371.58,288.2,290.0,353.1066666666666,274.3,529.1583333333333
2021,0,21,16,0.0,0.0,0.0,438.6666666666667,24.933333333333337,367.0,209.0,35.0,467.0,297.2,378.04,294.0333333333333,297.8333333333333,76.00333333333332,288.13333333333327,704.3516666666668
2021,0,21,17,0.0,0.0,0.0,360.8333333333333,24.92833333333333,433.6666666666667,208.88,35.12,467.0,321.53333333333336,550.5366666666667,310.2,308.8333333333333,58.18666666666666,278.3,577.7516666666667
2021,0,21,18,0.0,0.0,0.0,285.3333333333333,24.92,367.0,208.52,35.48,467.0,312.2,481.63166666666666,301.8666666666666,302.5,956.595,279.8,595.9983333333333
2021,0,21,19,0.0,0.0,0.0,219.5,24.92,467.0,208.52,35.48,467.0,300.2,397.3283333333334,293.7,295.1666666666667,611.735,282.8,633.41
2021,0,21,20,0.0,0.0,0.0,163.0,24.903333333333332,301.8333333333333,207.92,36.080000000000005,467.8333333333333,300.2,397.3283333333334,293.8666666666666,295.1666666666667,429.15333333333336,278.9666666666667,584.8216666666666
2021,0,21,21,0.0,0.0,0.0,120.83333333333331,24.899999999999995,401.6666666666667,207.80000000000004,36.2,468.0,300.0333333333333,396.2283333333333,292.2,294.0,538.6483333333333,279.4666666666667,591.0166666666667
2021,0,21,22,0.0,0.0,0.0,149.33333333333334,24.891666666666666,384.6666666666667,207.5,36.5,468.0,298.53333333333336,386.4783333333333,292.0333333333333,293.1666666666667,497.8566666666666,279.6333333333334,593.125
2021,0,21,23,0.0,0.0,0.0,222.5,24.89,451.3333333333333,207.43999999999997,36.56,468.0,298.2,384.335,291.2,292.0,519.5366666666666,278.3,576.54
2021,0,22,0,0.0,0.0,0.0,336.0,24.886666666666667,379.0,207.32,36.68,412.0,297.86666666666673,382.19166666666666,290.5333333333333,292.0,511.09,278.3,576.54
2021,0,22,1,0.0,0.0,0.0,445.0,24.888333333333335,415.1666666666667,207.38,36.620000000000005,398.6666666666667,296.7,374.76,290.0333333333333,291.8333333333333,479.2966666666666,278.3,576.54
2021,0,22,2,0.0,0.0,0.0,523.1666666666666,24.886666666666667,381.6666666666667,207.32,36.68,398.1666666666667,295.0333333333333,364.24,288.7,289.8333333333333,436.545,277.6333333333334,568.3733333333333
2021,0,22,3,0.0,0.0,0.0,534.1666666666666,24.89,431.0,207.43999999999997,36.56,398.0,294.53333333333336,361.115,288.0333333333333,288.99999999999994,406.585,275.8,546.175
2021,0,22,4,0.0,0.0,0.0,474.3333333333333,24.89,398.0,207.43999999999997,36.56,398.0,293.2,352.865,286.8666666666666,288.66666666666663,436.5216666666667,276.4666666666667,554.41
2021,0,22,5,0.0,0.0,0.0,392.5,24.885,388.3333333333333,207.26,36.74,437.8333333333333,293.2,352.895,288.8666666666666,292.0,199.58,283.29999999999995,640.2566666666667
2021,0,22,6,0.0,0.0,0.0,312.6666666666667,24.87166666666667,384.6666666666667,206.78833333333333,37.211666666666666,516.6666666666666,307.20000000000005,444.9166666666667,295.7,295.1666666666667,327.17333333333335,275.6333333333334,544.1766666666666
2021,0,22,7,0.0,0.0,0.0,241.0,24.87,494.5,206.73,37.27,511.0,297.03333333333336,376.9966666666666,291.2,293.0,667.08,279.3,589.355
2021,0,22,8,0.0,0.0,0.0,178.66666666666666,24.858333333333334,388.5,206.31000000000003,37.690000000000005,504.0,296.2,371.59833333333336,289.2,290.99999999999994,384.535,278.46666666666664,578.965
2021,0,22,9,0.0,0.0,0.0,124.5,24.846666666666668,388.5,205.89,38.11000000000001,504.0,299.3666666666667,391.90333333333336,289.2,290.99999999999994,530.055,275.4666666666667,542.1783333333333
2021,0,22,10,0.0,0.0,0.0,115.66666666666669,24.826666666666668,284.8333333333333,205.13,38.870000000000005,502.8333333333333,296.7,374.74,289.2,290.99999999999994,572.25,277.6333333333334,568.395
2021,0,22,11,0.0,0.0,0.0,187.33333333333337,24.81833333333333,264.6666666666667,204.8033333333333,39.196666666666665,356.5,297.70000000000005,381.1283333333334,289.2,290.99999999999994,539.8966666666666,276.4666666666667,554.255
2021,0,22,12,0.0,0.0,0.0,302.3333333333333,24.820000000000004,342.1666666666667,204.87,39.13,323.6666666666667,296.53333333333336,373.6966666666667,289.2,290.99999999999994,566.6083333333332,275.8,546.175
2021,0,22,13,0.0,0.0,0.0,432.5,24.826666666666668,345.6666666666667,205.13,38.870000000000005,271.6666666666667,295.5333333333333,367.3833333333334,289.2,290.99999999999994,416.8716666666666,276.9666666666667,560.25
2021,0,22,14,0.0,0.0,0.0,543.0,24.84,418.0,205.65,38.35,270.0,293.3666666666667,353.90000000000003,288.5333333333333,289.8333333333333,367.805,274.8,534.2783333333333
2021,0,22,15,0.0,0.0,0.0,591.5,24.850000000000005,369.0,206.01,37.99,270.0,292.2,346.75666666666666,287.7,288.3333333333333,302.56666666666666,271.9666666666667,501.235
2021,0,22,16,0.0,0.0,0.0,543.5,24.858333333333334,352.5,206.31000000000003,37.690000000000005,270.0,289.8666666666667,332.6583333333333,284.8666666666666,286.0,264.55833333333334,276.96666666666664,562.9566666666666
2021,0,22,17,0.0,0.0,0.0,459.3333333333333,24.868333333333336,369.0,206.67,37.330000000000005,270.0,294.03333333333336,359.81333333333333,294.2,300.5,-402.36,295.46666666666664,808.225
2021,0,22,18,0.0,0.0,0.0,371.1666666666667,24.87,286.5,206.73,37.27,270.0,329.53333333333336,614.1133333333333,319.0333333333333,318.6666666666667,-345.9483333333333,285.6333333333333,673.965
2021,0,22,19,0.0,0.0,0.0,289.5,24.875,319.5,206.905,37.095000000000006,270.0,321.86666666666673,555.0,311.5333333333333,310.8333333333333,908.7083333333334,290.6333333333333,740.9133333333333
2021,0,22,20,0.0,0.0,0.0,218.83333333333337,24.883333333333336,352.5,207.2,36.8,270.0,303.7,420.725,301.7,304.6666666666667,318.62333333333333,292.6333333333333,767.485
2021,0,22,21,0.0,0.0,0.0,157.5,24.895,386.0,207.62,36.38,270.0,306.7,441.06166666666667,300.3666666666666,301.16666666666663,430.52666666666664,282.8,633.6116666666667
2021,0,22,22,0.0,0.0,0.0,107.0,24.91,419.5,208.16,35.839999999999996,270.0,299.53333333333336,393.13166666666666,293.5333333333333,296.0,539.5533333333334,283.6333333333333,644.205
2021,0,22,23,0.0,0.0,0.0,128.83333333333334,24.923333333333336,402.1666666666667,208.64,35.35999999999999,269.3333333333333,296.7,374.75,290.8666666666666,292.6666666666667,367.81333333333333,278.6333333333333,580.8283333333333
2021,0,23,0,0.0,0.0,0.0,217.0,24.930000000000003,390.5,208.88,35.12,323.8333333333333,293.7,355.9883333333333,287.3666666666666,289.3333333333333,368.20166666666665,275.4666666666667,542.1783333333333
2021,0,23,1,0.0,0.0,0.0,353.6666666666667,24.94,437.6666666666667,209.24,34.76,337.6666666666667,290.3666666666667,335.6533333333333,284.5333333333333,286.3333333333333,329.6466666666667,273.4666666666667,518.61
2021,0,23,2,0.0,0.0,0.0,487.6666666666667,24.94666666666667,404.6666666666667,209.48,34.52,338.0,288.53333333333336,324.7733333333333,282.8666666666666,284.3333333333333,302.93333333333334,269.46666666666664,473.01
2021,0,23,3,0.0,0.0,0.0,588.3333333333334,24.95,354.6666666666667,209.6,34.4,338.0,286.20000000000005,311.135,281.0333333333333,282.6666666666667,315.3933333333334,267.96666666666664,456.39333333333326
2021,0,23,4,0.0,0.0,0.0,595.8333333333334,24.95,338.0,209.6,34.4,338.0,286.8666666666667,314.9916666666666,280.2,282.0,376.89,267.3,449.12000000000006
2021,0,23,5,0.0,0.0,0.0,516.8333333333334,24.95,338.0,209.6,34.4,338.0,285.53333333333336,307.30833333333334,281.8666666666666,285.8333333333333,217.43499999999997,287.46666666666664,699.4816666666667
